Order ID,Order Date,Shipping Date,Shipping Mode,Customer ID,Customer Name,Segment,City,State,Country,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost
IN-2024-NF183857-42202,17/7/2024,17/7/2024,Same Day,NF-183857,Natalie Fritzler,Consumer,Wollongong,New South Wales,Australia,OFF-AR-3460,"BIC Pencil Sharpener, Blue",Office Supplies,Art,78,3,0.1,6,18
IN-2024-BD116057-42101,7/4/2024,9/4/2024,First Class,BD-116057,Brian Dahlen,Consumer,Adelaide,South Australia,Australia,OFF-ST-4259,"Fellowes File Cart, Single Width",Office Supplies,Storage,247,2,0.1,109,18
ID-2024-AS102407-42070,7/3/2024,11/3/2024,Standard Class,AS-102407,Alan Shonely,Consumer,Gold Coast,Queensland,Australia,OFF-PA-4170,"Enermax Message Books, Recycled",Office Supplies,Paper,161,8,0.1,-7,18
IN-2024-JE157457-42103,9/4/2024,11/4/2024,First Class,JE-157457,Joel Eaton,Consumer,Sydney,New South Wales,Australia,OFF-SU-4116,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,262,8,0.1,8,18
IN-2024-DB129707-42143,19/5/2024,24/5/2024,Second Class,DB-129707,Darren Budd,Corporate,Brisbane,Queensland,Australia,FUR-BO-4867,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,220,2,0.1,46,18
IN-2024-JC153407-42283,6/10/2024,6/10/2024,Same Day,JC-153407,Jasper Cacioppo,Consumer,Rockhampton,Queensland,Australia,OFF-AR-5902,"Sanford Canvas, Blue",Office Supplies,Art,136,3,0.1,24,18
ID-2024-BO114257-42364,26/12/2024,30/12/2024,Second Class,BO-114257,Bobby Odegard,Consumer,Toowoomba,Queensland,Australia,TEC-CO-4775,"HP Fax Machine, High-Speed",Technology,Copiers,178,1,0.4,-98,18
IN-2024-ND183707-42073,10/3/2024,10/3/2024,Same Day,ND-183707,Natalie DeCherney,Consumer,Sydney,New South Wales,Australia,OFF-PA-4474,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,125,5,0.1,1,18
ID-2024-MD1735092-42271,24/9/2024,27/9/2024,First Class,MD-1735092,Maribeth Dona,Consumer,Auckland,Auckland,New Zealand,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs,549,2,0.4,-338,18
IN-2024-MS177107-42199,14/7/2024,20/7/2024,Standard Class,MS-177107,Maurice Satty,Consumer,Perth,Western Australia,Australia,OFF-SU-4993,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,116,3,0.1,10,18
ID-2024-BF109757-42243,27/8/2024,27/8/2024,Same Day,BF-109757,Barbara Fisher,Corporate,Rockhampton,Queensland,Australia,OFF-SU-4984,"Kleencut Ruler, Steel",Office Supplies,Supplies,58,5,0.1,7,17
ID-2024-AB102557-42088,25/3/2024,1/4/2024,Standard Class,AB-102557,Alejandro Ballentine,Home Office,Cairns,Queensland,Australia,OFF-EN-4441,"GlobeWeis Interoffice Envelope, Set of 50",Office Supplies,Envelopes,172,6,0.4,-71,17
IN-2024-DB135557-42329,21/11/2024,25/11/2024,Standard Class,DB-135557,Dorothy Badders,Corporate,Kwinana,Western Australia,Australia,OFF-AP-3585,"Breville Toaster, White",Office Supplies,Appliances,269,4,0.1,119,17
IN-2024-NL1831092-42266,19/9/2024,19/9/2024,Same Day,NL-1831092,Nancy Lomonaco,Home Office,Christchurch,Canterbury,New Zealand,OFF-EN-3664,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,50,1,0,6,17
IN-2024-CW119057-42173,18/6/2024,21/6/2024,First Class,CW-119057,Carl Weiss,Home Office,Perth,Western Australia,Australia,OFF-AR-3453,"BIC Highlighters, Fluorescent",Office Supplies,Art,90,5,0.1,2,17
IN-2024-RB193307-42187,2/7/2024,6/7/2024,Standard Class,RB-193307,Randy Bradley,Consumer,Wagga Wagga,New South Wales,Australia,TEC-AC-4174,"Enermax Mouse, USB",Technology,Accessories,161,4,0,38,17
ID-2024-DW135857-42230,14/8/2024,18/8/2024,Standard Class,DW-135857,Dorothy Wardle,Corporate,Warrnambool,Victoria,Australia,TEC-CO-4589,"Hewlett Personal Copier, Laser",Technology,Copiers,346,4,0.4,-207,17
IN-2024-TB2135592-42129,5/5/2024,12/5/2024,Standard Class,TB-2135592,Todd Boyes,Corporate,Hamilton,Waikato,New Zealand,OFF-AP-3860,"Cuisinart Coffee Grinder, Black",Office Supplies,Appliances,304,8,0,48,17
IN-2024-EB141107-42050,15/2/2024,17/2/2024,Second Class,EB-141107,Eugene Barchas,Consumer,Caloundra,Queensland,Australia,OFF-BI-4806,"Ibico 3-Hole Punch, Recycled",Office Supplies,Binders,221,8,0.1,91,17
IN-2024-DJ135107-42007,3/1/2024,5/1/2024,Second Class,DJ-135107,Don Jones,Corporate,Tamworth,New South Wales,Australia,FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,308,4,0.1,34,17
IN-2024-FH143507-42222,6/8/2024,8/8/2024,First Class,FH-143507,Fred Harton,Consumer,Mackay,Queensland,Australia,OFF-SU-4985,"Kleencut Scissors, Easy Grip",Office Supplies,Supplies,107,5,0.1,3,17
IN-2024-KN164507-42332,24/11/2024,26/11/2024,First Class,KN-164507,Kean Nguyen,Corporate,Perth,Western Australia,Australia,OFF-SU-4325,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,118,3,0.1,17,17
IN-2024-GA147257-42367,29/12/2024,3/1/2016,Second Class,GA-147257,Guy Armstrong,Consumer,Sydney,New South Wales,Australia,OFF-PA-5891,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,114,7,0.1,34,17
IN-2024-JD158957-42271,24/9/2024,28/9/2024,Standard Class,JD-158957,Jonathan Doherty,Corporate,Newcastle,New South Wales,Australia,TEC-PH-3801,"Cisco Signal Booster, Full Size",Technology,Phones,306,2,0,30,16
ID-2024-RP1939092-42354,16/12/2024,21/12/2024,Second Class,RP-1939092,Resi Pölking,Consumer,Manukau City,Auckland,New Zealand,FUR-CH-4520,"Harbour Creations Bag Chairs, Red",Furniture,Chairs,147,4,0.4,-4,16
IN-2024-SO203357-42178,23/6/2024,29/6/2024,Standard Class,SO-203357,Sean O'Donnell,Consumer,Canberra,Australian Capital Territory,Australia,TEC-MA-5001,"Konica Calculator, Wireless",Technology,Machines,92,3,0.4,12,16
ID-2024-BP110957-42316,8/11/2024,8/11/2024,Same Day,BP-110957,Bart Pistole,Corporate,Melbourne,Victoria,Australia,OFF-ST-4253,"Fellowes Box, Wire Frame",Office Supplies,Storage,84,5,0.1,5,16
IN-2024-PN187757-42103,9/4/2024,10/4/2024,First Class,PN-187757,Parhena Norris,Home Office,Ballarat,Victoria,Australia,OFF-LA-3323,"Avery Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,42,4,0.1,17,16
IN-2024-KF162857-42115,21/4/2024,25/4/2024,Standard Class,KF-162857,Karen Ferguson,Home Office,Sydney,New South Wales,Australia,FUR-CH-5436,"Office Star Bag Chairs, Set of Two",Furniture,Chairs,155,3,0.1,62,16
IN-2024-TP211307-42020,9/1/2024,13/1/2024,Standard Class,TP-211307,Theone Pippenger,Consumer,Echuca,Victoria,Australia,OFF-AR-5932,"Sanford Sketch Pad, Fluorescent",Office Supplies,Art,336,8,0.1,74,16
IN-2024-JK153707-42283,6/10/2024,11/10/2024,Standard Class,JK-153707,Jay Kimmel,Consumer,Queanbeyan,New South Wales,Australia,TEC-CO-4769,"HP Fax and Copier, Color",Technology,Copiers,348,2,0,146,16
IN-2024-DB129707-42143,19/5/2024,24/5/2024,Second Class,DB-129707,Darren Budd,Corporate,Brisbane,Queensland,Australia,OFF-SU-4996,"Kleencut Trimmer, Steel",Office Supplies,Supplies,183,5,0.1,-12,16
IN-2024-KN164507-42005,1/1/2024,5/1/2024,Standard Class,KN-164507,Kean Nguyen,Corporate,Melbourne,Victoria,Australia,OFF-EN-5035,"Kraft Mailers, Set of 50",Office Supplies,Envelopes,203,6,0.1,13,16
ID-2024-JP155207-42173,18/6/2024,22/6/2024,Standard Class,JP-155207,Jeremy Pistek,Consumer,Wollongong,New South Wales,Australia,FUR-TA-4643,"Hon Computer Table, Fully Assembled",Furniture,Tables,345,1,0.3,9,16
IN-2024-JS156857-42035,31/1/2024,1/2/2024,First Class,JS-156857,Jim Sink,Corporate,Townsville,Queensland,Australia,OFF-AR-3497,"Binney & Smith Pens, Fluorescent",Office Supplies,Art,59,5,0.1,4,16
ID-2024-BW1111092-42147,23/5/2024,27/5/2024,Second Class,BW-1111092,Bart Watters,Corporate,Waitakere,Auckland,New Zealand,FUR-CH-5448,"Office Star Rocking Chair, Red",Furniture,Chairs,169,2,0.4,-81,16
IN-2024-HK1489092-42237,21/8/2024,26/8/2024,Standard Class,HK-1489092,Heather Kirkland,Corporate,Porirua,Wellington,New Zealand,OFF-ST-5705,"Rogers Shelving, Blue",Office Supplies,Storage,248,4,0,104,16
IN-2024-SV207857-42235,19/8/2024,23/8/2024,Standard Class,SV-207857,Stewart Visinsky,Consumer,Melbourne,Victoria,Australia,OFF-ST-4106,"Eldon Trays, Industrial",Office Supplies,Storage,218,5,0.1,-24,16
IN-2024-PA190607-42319,11/11/2024,15/11/2024,Standard Class,PA-190607,Pete Armstrong,Home Office,Wagga Wagga,New South Wales,Australia,TEC-MA-5575,"Panasonic Receipt Printer, Durable",Technology,Machines,242,2,0,21,16
ID-2024-HG148457-42357,19/12/2024,26/12/2024,Standard Class,HG-148457,Harry Greene,Consumer,Caloundra,Queensland,Australia,FUR-CH-4558,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,171,2,0.1,20,16
IN-2024-BF109757-42286,9/10/2024,14/10/2024,Standard Class,BF-109757,Barbara Fisher,Corporate,Sydney,New South Wales,Australia,FUR-TA-5053,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,176,1,0.3,7,16
ID-2024-DL129257-42312,4/11/2024,9/11/2024,Second Class,DL-129257,Daniel Lacy,Consumer,Warrnambool,Victoria,Australia,TEC-AC-3387,"Belkin Keyboard, USB",Technology,Accessories,201,4,0.4,-10,16
IN-2024-GB145757-42214,29/7/2024,2/8/2024,Standard Class,GB-145757,Giulietta Baptist,Consumer,Albury,New South Wales,Australia,TEC-AC-5117,"Logitech Keyboard, Programmable",Technology,Accessories,295,4,0,70,16
ID-2024-RB197957-42028,24/1/2024,26/1/2024,First Class,RB-197957,Ross Baird,Home Office,Hobart,Tasmania,Australia,OFF-LA-6052,"Smead Removable Labels, Laser Printer Compatible",Office Supplies,Labels,43,7,0.4,-10,16
IN-2024-BF1097592-42334,26/11/2024,29/11/2024,Second Class,BF-1097592,Barbara Fisher,Corporate,Auckland,Auckland,New Zealand,FUR-FU-6236,"Tenex Clock, Black",Furniture,Furnishings,120,4,0.4,-46,16
IN-2024-BP111557-42180,25/6/2024,27/6/2024,Second Class,BP-111557,Becky Pak,Consumer,Brisbane,Queensland,Australia,OFF-SU-4327,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,70,2,0.1,5,15
IN-2024-AJ109457-42234,18/8/2024,25/8/2024,Standard Class,AJ-109457,Ashley Jarboe,Consumer,Sydney,New South Wales,Australia,OFF-EN-4910,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes,162,4,0.1,68,15
IN-2024-TS213707-42271,24/9/2024,1/10/2024,Standard Class,TS-213707,Todd Sumrall,Corporate,Forster,New South Wales,Australia,TEC-MA-5006,"Konica Inkjet, Durable",Technology,Machines,280,1,0.1,106,15
ID-2024-JP154607-42289,12/10/2024,16/10/2024,Standard Class,JP-154607,Jennifer Patt,Corporate,Melbourne,Victoria,Australia,FUR-CH-4626,"Hon Bag Chairs, Adjustable",Furniture,Chairs,257,6,0.1,39,15
ID-2024-RB193307-42228,12/8/2024,14/8/2024,Second Class,RB-193307,Randy Bradley,Consumer,Perth,Western Australia,Australia,OFF-ST-4078,"Eldon Lockers, Blue",Office Supplies,Storage,178,1,0.1,-15,15
IN-2024-SC204407-42068,5/3/2024,6/3/2024,Same Day,SC-204407,Shaun Chance,Corporate,Townsville,Queensland,Australia,OFF-LA-5374,"Novimex Color Coded Labels, 5000 Label Set",Office Supplies,Labels,57,5,0.1,8,15
ID-2024-RB193307-42228,12/8/2024,14/8/2024,Second Class,RB-193307,Randy Bradley,Consumer,Perth,Western Australia,Australia,FUR-FU-3940,"Deflect-O Frame, Black",Furniture,Furnishings,99,1,0.1,29,15
IN-2024-AB102557-42179,24/6/2024,30/6/2024,Standard Class,AB-102557,Alejandro Ballentine,Home Office,Bundaberg,Queensland,Australia,OFF-LA-3297,"Avery Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,95,9,0.1,34,15
IN-2024-JH158207-42140,16/5/2024,18/5/2024,Second Class,JH-158207,John Huston,Consumer,Melbourne,Victoria,Australia,OFF-PA-4004,"Eaton Note Cards, Premium",Office Supplies,Paper,47,2,0.1,10,15
IN-2024-PS189707-42115,21/4/2024,23/4/2024,First Class,PS-189707,Paul Stevenson,Home Office,Dubbo,New South Wales,Australia,FUR-FU-4103,"Eldon Stacking Tray, Durable",Furniture,Furnishings,51,2,0.1,9,15
IN-2024-CD119807-42333,25/11/2024,29/11/2024,Standard Class,CD-119807,Carol Darley,Consumer,Sydney,New South Wales,Australia,OFF-SU-4136,"Elite Trimmer, High Speed",Office Supplies,Supplies,112,3,0.1,17,15
IN-2024-NC183407-42155,31/5/2024,5/6/2024,Standard Class,NC-183407,Nat Carroll,Consumer,Wollongong,New South Wales,Australia,OFF-PA-6602,"Xerox Cards & Envelopes, Premium",Office Supplies,Paper,121,3,0.1,49,15
IN-2024-BM111407-42201,16/7/2024,21/7/2024,Standard Class,BM-111407,Becky Martin,Consumer,Wollongong,New South Wales,Australia,FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Furniture,Chairs,171,2,0,34,15
IN-2024-CC126107-42137,13/5/2024,16/5/2024,Second Class,CC-126107,Corey Catlett,Corporate,Melbourne,Victoria,Australia,FUR-CH-5371,"Novimex Chairmat, Black",Furniture,Chairs,145,3,0.1,53,15
ID-2024-DL129257-42312,4/11/2024,9/11/2024,Second Class,DL-129257,Daniel Lacy,Consumer,Warrnambool,Victoria,Australia,FUR-CH-5803,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs,105,2,0.4,3,15
IN-2024-DK130907-42332,24/11/2024,28/11/2024,Second Class,DK-130907,Dave Kipp,Consumer,Gold Coast,Queensland,Australia,OFF-BI-2884,"Acco 3-Hole Punch, Recycled",Office Supplies,Binders,82,3,0.1,16,15
IN-2024-NC183407-42155,31/5/2024,5/6/2024,Standard Class,NC-183407,Nat Carroll,Consumer,Wollongong,New South Wales,Australia,FUR-FU-4042,"Eldon Door Stop, Durable",Furniture,Furnishings,212,5,0.1,63,15
IN-2024-JD161507-42251,4/9/2024,7/9/2024,Second Class,JD-161507,Justin Deggeller,Corporate,Sydney,New South Wales,Australia,OFF-ST-4250,"Fellowes Box, Blue",Office Supplies,Storage,53,3,0.1,22,15
ID-2024-RM197507-42140,16/5/2024,16/5/2024,Same Day,RM-197507,Roland Murray,Consumer,Gold Coast,Queensland,Australia,TEC-PH-3127,"Apple Audio Dock, Cordless",Technology,Phones,305,2,0.1,-6,15
ID-2024-BD116057-42103,9/4/2024,13/4/2024,Standard Class,BD-116057,Brian Dahlen,Consumer,Newcastle,New South Wales,Australia,FUR-FU-6238,"Tenex Clock, Durable",Furniture,Furnishings,170,4,0.1,60,15
ID-2024-PC187457-42145,21/5/2024,23/5/2024,First Class,PC-187457,Pamela Coakley,Corporate,Bunbury,Western Australia,Australia,FUR-BO-4845,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,57,1,0.6,-66,14
IN-2024-TB216257-42328,20/11/2024,25/11/2024,Standard Class,TB-216257,Trudy Brown,Consumer,Whyalla,South Australia,Australia,FUR-CH-5412,"Novimex Swivel Stool, Black",Furniture,Chairs,291,2,0.1,38,14
IN-2024-PN187757-42103,9/4/2024,10/4/2024,First Class,PN-187757,Parhena Norris,Home Office,Ballarat,Victoria,Australia,OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,44,1,0.1,3,14
ID-2024-JH158207-42150,26/5/2024,27/5/2024,First Class,JH-158207,John Huston,Consumer,Melbourne,Victoria,Australia,OFF-EN-3665,"Cameo Mailers, Recycled",Office Supplies,Envelopes,66,2,0.1,22,14
IN-2024-AB102557-42179,24/6/2024,30/6/2024,Standard Class,AB-102557,Alejandro Ballentine,Home Office,Bundaberg,Queensland,Australia,FUR-FU-3955,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,91,4,0.1,4,14
IN-2024-EH137657-42367,29/12/2024,3/1/2016,Second Class,EH-137657,Edward Hooks,Corporate,Adelaide,South Australia,Australia,OFF-ST-6274,"Tenex Shelving, Single Width",Office Supplies,Storage,196,4,0.1,6,14
ID-2024-HG148457-42357,19/12/2024,26/12/2024,Standard Class,HG-148457,Harry Greene,Consumer,Caloundra,Queensland,Australia,TEC-MA-5000,"Konica Calculator, White",Technology,Machines,315,7,0.1,41,14
IN-2024-LD170057-42063,28/2/2024,4/3/2024,Second Class,LD-170057,Lisa DeCherney,Consumer,Gold Coast,Queensland,Australia,OFF-SU-4304,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies,95,3,0.1,-9,14
ID-2024-SC202307-42082,19/3/2024,23/3/2024,Standard Class,SC-202307,Scot Coram,Corporate,Geelong,Victoria,Australia,TEC-PH-3791,"Cisco Headset, Full Size",Technology,Phones,403,5,0.1,62,14
IN-2024-JK156257-42368,30/12/2024,4/1/2016,Standard Class,JK-156257,Jim Karlsson,Consumer,Brisbane,Queensland,Australia,OFF-ST-4293,"Fellowes Trays, Blue",Office Supplies,Storage,154,3,0.1,58,14
IN-2024-GR145607-42047,12/2/2024,17/2/2024,Standard Class,GR-145607,Georgia Rosenberg,Corporate,Melbourne,Victoria,Australia,OFF-SU-4996,"Kleencut Trimmer, Steel",Office Supplies,Supplies,220,6,0.1,-14,14
ID-2024-AA103157-42241,25/8/2024,30/8/2024,Standard Class,AA-103157,Alex Avila,Consumer,Wollongong,New South Wales,Australia,FUR-FU-3941,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,99,1,0.1,-9,14
ID-2024-BE114557-42242,26/8/2024,28/8/2024,First Class,BE-114557,Brad Eason,Home Office,Gold Coast,Queensland,Australia,TEC-MA-5509,"Okidata Phone, Wireless",Technology,Machines,104,2,0.4,-12,14
IN-2024-DP133907-42160,5/6/2024,12/6/2024,Standard Class,DP-133907,Dennis Pardue,Home Office,Melbourne,Victoria,Australia,OFF-AR-3548,"Boston Pens, Fluorescent",Office Supplies,Art,83,6,0.1,3,14
IN-2024-DP133907-42160,5/6/2024,12/6/2024,Standard Class,DP-133907,Dennis Pardue,Home Office,Melbourne,Victoria,Australia,FUR-TA-3432,"Bevis Round Table, with Bottom Storage",Furniture,Tables,362,1,0.3,-119,14
IN-2024-RB193307-42187,2/7/2024,6/7/2024,Standard Class,RB-193307,Randy Bradley,Consumer,Wagga Wagga,New South Wales,Australia,TEC-AC-3380,"Belkin Flash Drive, Programmable",Technology,Accessories,260,6,0,44,14
IN-2024-LH1675092-42218,2/8/2024,4/8/2024,First Class,LH-1675092,Larry Hughes,Consumer,Auckland,Auckland,New Zealand,OFF-EN-4924,"Jiffy Peel and Seal, Security-Tint",Office Supplies,Envelopes,53,4,0.4,0,14
IN-2024-RH196007-42179,24/6/2024,28/6/2024,Standard Class,RH-196007,Rob Haberlin,Consumer,Melbourne,Victoria,Australia,TEC-AC-5099,"Logitech Flash Drive, Bluetooth",Technology,Accessories,164,6,0.1,52,14
ID-2024-KC166757-42367,29/12/2024,2/1/2016,Standard Class,KC-166757,Kimberly Carter,Corporate,Gold Coast,Queensland,Australia,FUR-CH-5756,"SAFCO Chairmat, Adjustable",Furniture,Chairs,112,2,0.1,7,13
IN-2024-JG151607-42339,1/12/2024,5/12/2024,Standard Class,JG-151607,James Galang,Consumer,Brisbane,Queensland,Australia,TEC-MA-4196,"Epson Card Printer, Wireless",Technology,Machines,305,2,0.1,47,13
IN-2024-BE113357-42273,26/9/2024,29/9/2024,Second Class,BE-113357,Bill Eplett,Home Office,Albany,Western Australia,Australia,TEC-MA-5570,"Panasonic Phone, Wireless",Technology,Machines,152,2,0.1,-13,13
IN-2024-JG153107-42350,12/12/2024,15/12/2024,Second Class,JG-153107,Jason Gross,Corporate,Newcastle,New South Wales,Australia,FUR-FU-3946,"Deflect-O Light Bulb, Black",Furniture,Furnishings,102,6,0.1,12,13
ID-2024-KB163157-42249,2/9/2024,5/9/2024,First Class,KB-163157,Karl Braun,Consumer,Albury,New South Wales,Australia,OFF-FA-6195,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,116,9,0.1,24,13
IN-2024-MP174707-42327,19/11/2024,21/11/2024,Second Class,MP-174707,Mark Packer,Home Office,Melbourne,Victoria,Australia,FUR-CH-5435,"Office Star Bag Chairs, Red",Furniture,Chairs,199,4,0.1,11,13
IN-2024-JJ157607-42320,12/11/2024,16/11/2024,Standard Class,JJ-157607,Joel Jenkins,Home Office,Warrnambool,Victoria,Australia,OFF-ST-4285,"Fellowes Shelving, Wire Frame",Office Supplies,Storage,153,3,0.1,63,13
IN-2024-CK125957-42241,25/8/2024,29/8/2024,Standard Class,CK-125957,Clytie Kelty,Consumer,Mandurah,Western Australia,Australia,OFF-BI-3257,"Avery Binding Machine, Economy",Office Supplies,Binders,219,5,0.1,9,13
ID-2024-SG206057-42151,27/5/2024,2/6/2024,Standard Class,SG-206057,Speros Goranitis,Consumer,Canberra,Australian Capital Territory,Australia,TEC-AC-5133,"Logitech Numeric Keypad, USB",Technology,Accessories,83,3,0.4,13,13
IN-2024-TN2104092-42299,22/10/2024,26/10/2024,Standard Class,TN-2104092,Tanja Norvell,Home Office,Christchurch,Canterbury,New Zealand,OFF-EN-4445,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes,154,4,0,66,13
IN-2024-DW131957-42181,26/6/2024,2/7/2024,Standard Class,DW-131957,David Wiener,Corporate,Melbourne,Victoria,Australia,OFF-SU-6178,"Stiletto Shears, Serrated",Office Supplies,Supplies,120,3,0.1,44,13
IN-2024-VM218357-42166,11/6/2024,16/6/2024,Second Class,VM-218357,Vivian Mathis,Consumer,Perth,Western Australia,Australia,TEC-CO-4589,"Hewlett Personal Copier, Laser",Technology,Copiers,129,1,0.1,-8,13
IN-2024-CJ118757-42116,22/4/2024,26/4/2024,Second Class,CJ-118757,Carl Jackson,Corporate,Sydney,New South Wales,Australia,OFF-SU-6177,"Stiletto Shears, High Speed",Office Supplies,Supplies,86,2,0.1,26,13
ID-2024-JC1538592-42039,4/2/2024,9/2/2024,Standard Class,JC-1538592,Jenna Caffey,Consumer,Manukau City,Auckland,New Zealand,FUR-BO-5959,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,232,2,0.4,-97,13
IN-2024-TT2107092-42355,17/12/2024,19/12/2024,First Class,TT-2107092,Ted Trevino,Consumer,Whangarei,Northland,New Zealand,OFF-BI-3712,"Cardinal 3-Hole Punch, Clear",Office Supplies,Binders,56,2,0,23,13
IN-2024-JG153107-42350,12/12/2024,15/12/2024,Second Class,JG-153107,Jason Gross,Corporate,Newcastle,New South Wales,Australia,OFF-EN-5039,"Kraft Manila Envelope, Set of 50",Office Supplies,Envelopes,143,6,0.1,3,13
IN-2024-PP189557-42125,1/5/2024,4/5/2024,Second Class,PP-189557,Paul Prost,Home Office,Coffs Harbour,New South Wales,Australia,TEC-CO-3703,"Canon Personal Copier, Color",Technology,Copiers,129,1,0.1,4,13
ID-2024-CS124907-42173,18/6/2024,24/6/2024,Standard Class,CS-124907,Cindy Schnelling,Corporate,Gold Coast,Queensland,Australia,TEC-CO-6001,"Sharp Ink, Color",Technology,Copiers,302,4,0.4,-151,13
IN-2024-MS178307-42306,29/10/2024,4/11/2024,Standard Class,MS-178307,Melanie Seite,Consumer,Wollongong,New South Wales,Australia,OFF-PA-3987,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,209,5,0.1,34,13
